system:time_start,mean_2m_air_temperature,total_precipitation
"Jan 21, 2010",286.152,0.006
"Jan 22, 2010",283.44,0.004
"Jan 23, 2010",282.725,0.005
"Jan 24, 2010",283.7,0.001
"Jan 25, 2010",283.413,0.006
"Jan 26, 2010",282.996,0.002
"Jan 27, 2010",284.865,0
"Jan 28, 2010",284.741,0.005
"Jan 29, 2010",284.367,0.001
"Jan 30, 2010",284.195,0
"Jan 31, 2010",285.066,0
"Feb 1, 2010",285.31,0.003
"Feb 2, 2010",283.093,0.001
"Feb 3, 2010",283.059,0.001
"Feb 4, 2010",283.236,0.001
"Feb 5, 2010",283.485,0.001
"Feb 6, 2010",283.435,0.027
"Feb 7, 2010",284,0.01
"Feb 8, 2010",285.051,0.001
"Feb 9, 2010",284.897,0.001
"Feb 10, 2010",285.979,0
"Feb 11, 2010",286.279,0.001
"Feb 12, 2010",282.534,0.009
"Feb 13, 2010",280.984,0.005
"Feb 14, 2010",284.84,0.003
"Feb 15, 2010",283.138,0.018
"Feb 16, 2010",279.351,0.039
"Feb 17, 2010",279.096,0.031
"Feb 18, 2010",277.828,0.047
"Feb 19, 2010",276.665,0.037
"Feb 20, 2010",279.068,0.001
"Feb 21, 2010",281.522,0.001
"Feb 22, 2010",280.799,0.004
"Feb 23, 2010",284.168,0
"Feb 24, 2010",285.722,0
"Feb 25, 2010",285.637,0.003
"Feb 26, 2010",286.996,0.001
"Feb 27, 2010",286.211,0.003
"Feb 28, 2010",287.102,0.003
"Mar 1, 2010",287.434,0
"Mar 2, 2010",287.22,0.001
"Mar 3, 2010",287.766,0
"Mar 4, 2010",287.771,0.001
"Mar 5, 2010",288.629,0
"Mar 6, 2010",286.796,0
"Mar 7, 2010",285.914,0.002
"Mar 8, 2010",284.687,0.007
"Mar 9, 2010",278.88,0.023
"Mar 10, 2010",278.084,0.003
"Mar 11, 2010",281.521,0.001
"Mar 12, 2010",283.955,0.005
"Mar 13, 2010",285.114,0.004
"Mar 14, 2010",288.253,0.001
"Mar 15, 2010",288.075,0.001
"Mar 16, 2010",286.314,0.001
"Mar 17, 2010",284.979,0.001
"Mar 18, 2010",286.556,0.001
"Mar 19, 2010",287.397,0
"Mar 20, 2010",287.707,0
"Mar 21, 2010",288.903,0.001
"Mar 22, 2010",288.934,0
"Mar 23, 2010",289.055,0
"Mar 24, 2010",288.244,0.002
"Mar 25, 2010",281.558,0.014
"Mar 26, 2010",279.717,0.002
"Mar 27, 2010",282.021,0.003
"Mar 28, 2010",282.2,0.002
"Mar 29, 2010",282.763,0.001
"Mar 30, 2010",284.547,0
"Mar 31, 2010",286.235,0.001
"Apr 1, 2010",287.823,0
"Apr 2, 2010",286.859,0.014
"Apr 3, 2010",285.386,0.006
"Apr 4, 2010",286.342,0.002
"Apr 5, 2010",287.4,0.005
"Apr 6, 2010",286.924,0.005
"Apr 7, 2010",286.739,0.003
"Apr 8, 2010",284.728,0.021
"Apr 9, 2010",286.824,0
"Apr 10, 2010",287.913,0
"Apr 11, 2010",288.139,0.001
"Apr 12, 2010",290.144,0
"Apr 13, 2010",288.315,0.002
"Apr 14, 2010",287.733,0.001
"Apr 15, 2010",285.487,0.014
"Apr 16, 2010",285.929,0.001
"Apr 17, 2010",286.462,0.006
"Apr 18, 2010",285.394,0.011
"Apr 19, 2010",287.623,0.003
"Apr 20, 2010",288.238,0.003
"Apr 21, 2010",289.298,0.001
"Apr 22, 2010",288.912,0.005
"Apr 23, 2010",284.056,0.033
"Apr 24, 2010",283.598,0.013
"Apr 25, 2010",286.443,0.001
"Apr 26, 2010",287.536,0.007
"Apr 27, 2010",286.87,0.009
"Apr 28, 2010",285.207,0.007
"Apr 29, 2010",285.787,0.036
"Apr 30, 2010",285.82,0.002
"May 1, 2010",287.507,0.001
"May 2, 2010",285.565,0.001
"May 3, 2010",288.294,0.002
"May 4, 2010",289.29,0.001
"May 5, 2010",290.069,0.001
"May 6, 2010",289.266,0.005
"May 7, 2010",288.422,0.01
"May 8, 2010",289.838,0.007
"May 9, 2010",289.651,0.005
"May 10, 2010",290.072,0.022
"May 11, 2010",289.159,0.005
"May 12, 2010",289.122,0.01
"May 13, 2010",288.896,0.007
"May 14, 2010",288.753,0.004
"May 15, 2010",288.256,0.006
"May 16, 2010",290.165,0.002
"May 17, 2010",290.762,0.002
"May 18, 2010",291.321,0.002
"May 19, 2010",291.392,0.002
"May 20, 2010",290.663,0.002
"May 21, 2010",290.499,0.002
"May 22, 2010",290.851,0
"May 23, 2010",288.701,0.018
"May 24, 2010",289.685,0.001
"May 25, 2010",291.583,0.001
"May 26, 2010",291.822,0.003
"May 27, 2010",290.245,0.013
"May 28, 2010",290.741,0.016
"May 29, 2010",289.084,0.027
"May 30, 2010",288.637,0.016
"May 31, 2010",289.456,0.01
"Jun 1, 2010",289.033,0.007
"Jun 2, 2010",286.631,0.019
"Jun 3, 2010",287.475,0.006
"Jun 4, 2010",289.228,0.011
"Jun 5, 2010",288.381,0.016
"Jun 6, 2010",289.378,0.006
"Jun 7, 2010",289.939,0.005
"Jun 8, 2010",290.468,0.001
"Jun 9, 2010",290.227,0.003
"Jun 10, 2010",290,0.008
"Jun 11, 2010",288.829,0.022
"Jun 12, 2010",289.564,0.012
"Jun 13, 2010",288.496,0.015
"Jun 14, 2010",288.929,0.011
"Jun 15, 2010",289.806,0.002
"Jun 16, 2010",291.47,0.001
"Jun 17, 2010",291.886,0.002
"Jun 18, 2010",292.459,0
"Jun 19, 2010",292.647,0
"Jun 20, 2010",292.335,0.001
"Jun 21, 2010",290.982,0.006
"Jun 22, 2010",290.84,0.004
"Jun 23, 2010",290.204,0.005
"Jun 24, 2010",290.231,0.006
"Jun 25, 2010",289.375,0.009
"Jun 26, 2010",290.748,0.014
"Jun 27, 2010",291.979,0.024
"Jun 28, 2010",292.295,0.013
"Jun 29, 2010",291.723,0.006
"Jun 30, 2010",291.825,0.003
"Jul 1, 2010",292.801,0.005
"Jul 2, 2010",292.828,0.002
"Jul 3, 2010",293.327,0
"Jul 4, 2010",293.318,0
"Jul 5, 2010",293.203,0
"Jul 6, 2010",293,0
"Jul 7, 2010",292.836,0
"Jul 8, 2010",292.36,0
"Jul 9, 2010",291.719,0.001
"Jul 10, 2010",291.774,0.005
"Jul 11, 2010",292.489,0.004
"Jul 12, 2010",292.28,0.003
"Jul 13, 2010",291.189,0.008
"Jul 14, 2010",291.483,0.098
"Jul 15, 2010",290.884,0.017
"Jul 16, 2010",291.762,0.002
"Jul 17, 2010",291.633,0.008
"Jul 18, 2010",292.279,0.01
"Jul 19, 2010",291.76,0.005
"Jul 20, 2010",291.159,0.003
"Jul 21, 2010",291.329,0.001
"Jul 22, 2010",291.401,0.007
"Jul 23, 2010",291.468,0.009
"Jul 24, 2010",290.723,0.026
"Jul 25, 2010",290.624,0.018
"Jul 26, 2010",290.334,0.035
"Jul 27, 2010",288.758,0.057
"Jul 28, 2010",289.114,0.023
"Jul 29, 2010",290.887,0.006
"Jul 30, 2010",290.585,0.003
"Jul 31, 2010",291.862,0.003
"Aug 1, 2010",292.095,0.027
"Aug 2, 2010",292.604,0.012
"Aug 3, 2010",292.529,0.025
"Aug 4, 2010",292.938,0.015
"Aug 5, 2010",292.59,0.014
"Aug 6, 2010",292.717,0.011
"Aug 7, 2010",293.122,0.001
"Aug 8, 2010",293.279,0.002
"Aug 9, 2010",292.72,0.001
"Aug 10, 2010",292.666,0
"Aug 11, 2010",292.028,0.007
"Aug 12, 2010",290.522,0.013
"Aug 13, 2010",292.305,0.002
"Aug 14, 2010",291.349,0.009
"Aug 15, 2010",290.615,0.018
"Aug 16, 2010",290.651,0.001
"Aug 17, 2010",291.068,0.011
"Aug 18, 2010",291.26,0.008
"Aug 19, 2010",291.548,0.001
"Aug 20, 2010",292.318,0
"Aug 21, 2010",292.579,0.002
"Aug 22, 2010",292.111,0.006
"Aug 23, 2010",291.949,0.008
"Aug 24, 2010",291.977,0.001
"Aug 25, 2010",291.075,0.007
"Aug 26, 2010",290.845,0.001
"Aug 27, 2010",291.497,0.001
"Aug 28, 2010",291.505,0.003
"Aug 29, 2010",290.405,0.018
"Aug 30, 2010",290.137,0.008
"Aug 31, 2010",289.798,0.004
"Sep 1, 2010",291.047,0.012
"Sep 2, 2010",291.373,0.01
"Sep 3, 2010",292.583,0
"Sep 4, 2010",291.091,0.003
"Sep 5, 2010",290.805,0.003
"Sep 6, 2010",291.496,0.012
"Sep 7, 2010",292.027,0.009
"Sep 8, 2010",291.828,0.005
"Sep 9, 2010",289.88,0.032
"Sep 10, 2010",291.787,0.015
"Sep 11, 2010",291.114,0.007
"Sep 12, 2010",290.412,0.001
"Sep 13, 2010",291.323,0.001
"Sep 14, 2010",289.997,0.005
"Sep 15, 2010",291.383,0.003
"Sep 16, 2010",290.858,0.008
"Sep 17, 2010",289.945,0.003
"Sep 18, 2010",291.517,0.07
"Sep 19, 2010",290.292,0.1
"Sep 20, 2010",289.583,0.001
"Sep 21, 2010",291.075,0.003
"Sep 22, 2010",291.189,0.002
"Sep 23, 2010",290.232,0.012
"Sep 24, 2010",289.813,0.011
"Sep 25, 2010",290.983,0.015
"Sep 26, 2010",290.983,0.003
"Sep 27, 2010",291.32,0.002
"Sep 28, 2010",290.663,0.004
"Sep 29, 2010",290.329,0.005
"Sep 30, 2010",290.739,0.001
"Oct 1, 2010",290.653,0.001
"Oct 2, 2010",290.867,0.002
"Oct 3, 2010",290.167,0.023
"Oct 4, 2010",288.941,0.005
"Oct 5, 2010",288.529,0.003
"Oct 6, 2010",288.511,0.004
"Oct 7, 2010",289.167,0.008
"Oct 8, 2010",288.972,0.014
"Oct 9, 2010",289.605,0.011
"Oct 10, 2010",289.797,0.007
"Oct 11, 2010",291.037,0.011
"Oct 12, 2010",291.017,0.029
"Oct 13, 2010",290.755,0.003
"Oct 14, 2010",290.392,0.004
"Oct 15, 2010",289.468,0.005
"Oct 16, 2010",289.663,0.044
"Oct 17, 2010",289.208,0.002
"Oct 18, 2010",289.419,0.009
"Oct 19, 2010",289.633,0.086
"Oct 20, 2010",289.685,0.027
"Oct 21, 2010",288.492,0.005
"Oct 22, 2010",290.053,0.011
"Oct 23, 2010",289.511,0.001
"Oct 24, 2010",289.079,0.001
"Oct 25, 2010",288.631,0.005
"Oct 26, 2010",283.627,0.002
"Oct 27, 2010",283.139,0
"Oct 28, 2010",283.833,0.001
"Oct 29, 2010",283.646,0.001
"Oct 30, 2010",283.588,0.001
"Oct 31, 2010",283.799,0
"Nov 1, 2010",285.224,0
"Nov 2, 2010",285.537,0.001
"Nov 3, 2010",285.878,0.001
"Nov 4, 2010",285.575,0.006
"Nov 5, 2010",285.125,0.009
"Nov 6, 2010",286.323,0.003
"Nov 7, 2010",288.812,0.004
"Nov 8, 2010",285.561,0.005
"Nov 9, 2010",284.374,0.001
"Nov 10, 2010",284.932,0
"Nov 11, 2010",285.027,0
"Nov 12, 2010",285.399,0.008
"Nov 13, 2010",285.343,0.031
"Nov 14, 2010",286.792,0.012
"Nov 15, 2010",285.131,0.007
"Nov 16, 2010",285.232,0.004
"Nov 17, 2010",285.153,0.001
"Nov 18, 2010",285.878,0.002
"Nov 19, 2010",285.553,0.001
"Nov 20, 2010",285.156,0.001
"Nov 21, 2010",285.769,0
"Nov 22, 2010",286.275,0.003
"Nov 23, 2010",283.428,0.005
"Nov 24, 2010",285.1,0.001
"Nov 25, 2010",282.705,0.001
"Nov 26, 2010",283.169,0.001
"Nov 27, 2010",283.455,0.001
"Nov 28, 2010",283.404,0.001
"Nov 29, 2010",284.803,0.001
"Nov 30, 2010",285.028,0.001
"Dec 1, 2010",286.291,0
"Dec 2, 2010",285.84,0.004
"Dec 3, 2010",284.797,0.001
"Dec 4, 2010",285.389,0
"Dec 5, 2010",285.969,0
"Dec 6, 2010",284.457,0.004
"Dec 7, 2010",279.149,0.003
"Dec 8, 2010",277.938,0.001
"Dec 9, 2010",279.589,0
"Dec 10, 2010",281.817,0
"Dec 11, 2010",283.438,0.001
"Dec 12, 2010",285.823,0
"Dec 13, 2010",288.151,0
"Dec 14, 2010",286.734,0.002
"Dec 15, 2010",282.606,0.049
"Dec 16, 2010",278.155,0.03
"Dec 17, 2010",277.931,0.001
"Dec 18, 2010",280.642,0
"Dec 19, 2010",281.989,0
"Dec 20, 2010",283.336,0
"Dec 21, 2010",283.958,0.003
"Dec 22, 2010",281.799,0.001
"Dec 23, 2010",282.55,0.001
"Dec 24, 2010",281.645,0.001
"Dec 25, 2010",280.117,0.01
"Dec 26, 2010",277.066,0.003
"Dec 27, 2010",277.573,0
"Dec 28, 2010",279.493,0.001
"Dec 29, 2010",280.375,0
"Dec 30, 2010",279.097,0.004
"Dec 31, 2010",276.52,0.002
"Jan 1, 2011",276.91,0.003
"Jan 2, 2011",278.663,0.003
"Jan 3, 2011",279.312,0.005
"Jan 4, 2011",279.268,0.007
"Jan 5, 2011",280.884,0.003
"Jan 6, 2011",279.998,0.003
"Jan 7, 2011",278.782,0.003
"Jan 8, 2011",279.755,0
"Jan 9, 2011",281.084,0.003
"Jan 10, 2011",279.512,0.005
"Jan 11, 2011",278.223,0.02
"Jan 12, 2011",277.779,0.013
"Jan 13, 2011",278.851,0.003
"Jan 14, 2011",281.56,0.001
"Jan 15, 2011",275.811,0.002
"Jan 16, 2011",273.443,0.003
"Jan 17, 2011",276.774,0.001
"Jan 18, 2011",279.132,0.001
"Jan 19, 2011",280.734,0.002
"Jan 20, 2011",282.392,0.002
"Jan 21, 2011",281.711,0.003
"Jan 22, 2011",280.861,0.001
"Jan 23, 2011",281.074,0.004
"Jan 24, 2011",279.418,0.004
"Jan 25, 2011",279.821,0.001
"Jan 26, 2011",280.751,0.001
"Jan 27, 2011",281.802,0
"Jan 28, 2011",281.291,0.004
"Jan 29, 2011",277.852,0.009
"Jan 30, 2011",276.996,0.012
"Jan 31, 2011",276.518,0.007
"Feb 1, 2011",277.359,0.003
"Feb 2, 2011",278.859,0.002
"Feb 3, 2011",279.567,0
"Feb 4, 2011",280.807,0.001
"Feb 5, 2011",283.604,0
"Feb 6, 2011",283.323,0.001
"Feb 7, 2011",283.309,0
"Feb 8, 2011",282.766,0.002
"Feb 9, 2011",281.267,0.003
"Feb 10, 2011",282.697,0.001
"Feb 11, 2011",279.816,0.007
"Feb 12, 2011",277.113,0.012
"Feb 13, 2011",278.714,0.016
"Feb 14, 2011",277.762,0.007
"Feb 15, 2011",278.889,0.006
"Feb 16, 2011",281.411,0.002
"Feb 17, 2011",282.881,0
"Feb 18, 2011",282.519,0.006
"Feb 19, 2011",282.135,0.01
"Feb 20, 2011",280.843,0.008
"Feb 21, 2011",280.507,0.004
"Feb 22, 2011",282.252,0.002
"Feb 23, 2011",283.004,0.002
"Feb 24, 2011",283.254,0.004
"Feb 25, 2011",283.562,0.004
"Feb 26, 2011",284.948,0
"Feb 27, 2011",286.303,0
"Feb 28, 2011",285.499,0
"Mar 1, 2011",285.179,0.003
"Mar 2, 2011",283.585,0.003
"Mar 3, 2011",281.222,0.005
"Mar 4, 2011",280.077,0.003
"Mar 5, 2011",282.444,0.001
"Mar 6, 2011",284.464,0.008
"Mar 7, 2011",281.063,0.009
"Mar 8, 2011",279.982,0.006
"Mar 9, 2011",280.138,0.012
"Mar 10, 2011",279.678,0.014
"Mar 11, 2011",281.167,0.004
"Mar 12, 2011",282.91,0.001
"Mar 13, 2011",286.333,0
"Mar 14, 2011",287.879,0.002
"Mar 15, 2011",283.919,0.003
"Mar 16, 2011",280.776,0.002
"Mar 17, 2011",281.81,0.001
"Mar 18, 2011",283.637,0.005
"Mar 19, 2011",286.622,0.002
"Mar 20, 2011",289.321,0.001
"Mar 21, 2011",287.843,0.002
"Mar 22, 2011",285.274,0.002
"Mar 23, 2011",283.422,0.003
"Mar 24, 2011",281.926,0.005
"Mar 25, 2011",279.312,0.007
"Mar 26, 2011",278.051,0.017
"Mar 27, 2011",276.839,0.045
"Mar 28, 2011",279.524,0.005
"Mar 29, 2011",281.561,0.001
"Mar 30, 2011",283.462,0.001
"Mar 31, 2011",283.181,0.001
"Apr 1, 2011",285.166,0.002
"Apr 2, 2011",285.624,0.003
"Apr 3, 2011",284.036,0.005
"Apr 4, 2011",281.919,0.005
"Apr 5, 2011",282.484,0.001
"Apr 6, 2011",284.24,0
"Apr 7, 2011",285.7,0.001
"Apr 8, 2011",286.771,0.003
"Apr 9, 2011",287.212,0.002
"Apr 10, 2011",287.805,0
"Apr 11, 2011",286.788,0.004
"Apr 12, 2011",286.442,0.001
"Apr 13, 2011",287.249,0
"Apr 14, 2011",287.204,0.001
"Apr 15, 2011",288.564,0.001
"Apr 16, 2011",287.582,0.002
"Apr 17, 2011",287.1,0.021
"Apr 18, 2011",284.46,0.012
"Apr 19, 2011",283.948,0.003
"Apr 20, 2011",284.961,0
"Apr 21, 2011",286.155,0
"Apr 22, 2011",285.695,0.005
"Apr 23, 2011",284.767,0.008
"Apr 24, 2011",285.244,0
"Apr 25, 2011",286.08,0
"Apr 26, 2011",287.06,0.001
"Apr 27, 2011",288.328,0.001
"Apr 28, 2011",288.39,0.001
"Apr 29, 2011",287.445,0.015
"Apr 30, 2011",288.265,0.009
"May 1, 2011",288.121,0.025
"May 2, 2011",288.171,0.004
"May 3, 2011",288.744,0.006
"May 4, 2011",288.92,0.003
"May 5, 2011",288.884,0.013
"May 6, 2011",289.569,0.001
"May 7, 2011",290.014,0
"May 8, 2011",290.683,0.001
"May 9, 2011",290.974,0.004
"May 10, 2011",290.107,0.02
"May 11, 2011",290.509,0.003
"May 12, 2011",290.134,0.013
"May 13, 2011",289.561,0.014
"May 14, 2011",288.335,0.011
"May 15, 2011",288.214,0.007
"May 16, 2011",288.347,0.061
"May 17, 2011",286.124,0.038
"May 18, 2011",288.517,0
"May 19, 2011",288.965,0.002
"May 20, 2011",287.952,0.004
"May 21, 2011",289.627,0.01
"May 22, 2011",289.87,0.009
"May 23, 2011",288.287,0.014
"May 24, 2011",288.904,0.02
"May 25, 2011",289.905,0.013
"May 26, 2011",290.612,0.038
"May 27, 2011",290.7,0.026
"May 28, 2011",289.142,0.013
"May 29, 2011",289.829,0.001
"May 30, 2011",290.543,0
"May 31, 2011",291.506,0.027
"Jun 1, 2011",289.587,0.016
"Jun 2, 2011",289.919,0.002
"Jun 3, 2011",289.966,0.001
"Jun 4, 2011",291.718,0
"Jun 5, 2011",292.229,0
"Jun 6, 2011",292.603,0
"Jun 7, 2011",292.064,0
"Jun 8, 2011",292.714,0
"Jun 9, 2011",291.814,0.003
"Jun 10, 2011",291.535,0.006
"Jun 11, 2011",291.83,0.006
"Jun 12, 2011",291.217,0.008
"Jun 13, 2011",291.191,0.001
"Jun 14, 2011",291.658,0.001
"Jun 15, 2011",292.097,0.001
"Jun 16, 2011",291.478,0.002
"Jun 17, 2011",291.812,0.001
"Jun 18, 2011",292.203,0.002
"Jun 19, 2011",292.112,0.001
"Jun 20, 2011",292.372,0.007
"Jun 21, 2011",290.72,0.014
"Jun 22, 2011",291.809,0
"Jun 23, 2011",292.69,0
"Jun 24, 2011",291.449,0.042
"Jun 25, 2011",289.212,0.028
"Jun 26, 2011",291.223,0.003
"Jun 27, 2011",291.576,0.015
"Jun 28, 2011",289.459,0.028
"Jun 29, 2011",289.245,0.009
"Jun 30, 2011",291.543,0.001
"Jul 1, 2011",291.852,0.004
"Jul 2, 2011",291.04,0.012
"Jul 3, 2011",291.899,0.007
"Jul 4, 2011",291.943,0.006
"Jul 5, 2011",292.29,0.007
"Jul 6, 2011",291.978,0.003
"Jul 7, 2011",292.268,0.003
"Jul 8, 2011",292.442,0
"Jul 9, 2011",291.327,0.007
"Jul 10, 2011",290.948,0.016
"Jul 11, 2011",291.716,0.014
"Jul 12, 2011",291.302,0.018
"Jul 13, 2011",290.103,0.02
"Jul 14, 2011",290.724,0.025
"Jul 15, 2011",289.678,0.01
"Jul 16, 2011",290.093,0.028
"Jul 17, 2011",290.594,0.021
"Jul 18, 2011",291.259,0.049
"Jul 19, 2011",291.592,0.008
"Jul 20, 2011",291.157,0.004
"Jul 21, 2011",291.438,0.006
"Jul 22, 2011",291.966,0.004
"Jul 23, 2011",292.834,0.005
"Jul 24, 2011",292.694,0.005
"Jul 25, 2011",291.735,0.01
"Jul 26, 2011",290.669,0.018
"Jul 27, 2011",292.813,0.001
"Jul 28, 2011",292.826,0.009
"Jul 29, 2011",291.124,0.083
"Jul 30, 2011",291.656,0.009
"Jul 31, 2011",291.725,0.004
"Aug 1, 2011",292.607,0.001
"Aug 2, 2011",292.386,0.001
"Aug 3, 2011",292.346,0.001
"Aug 4, 2011",292.991,0.001
"Aug 5, 2011",291.971,0.01
"Aug 6, 2011",291.538,0.004
"Aug 7, 2011",292.024,0.004
"Aug 8, 2011",291.702,0.01
"Aug 9, 2011",291.512,0.015
"Aug 10, 2011",290.748,0.021
"Aug 11, 2011",290.475,0.024
"Aug 12, 2011",290.096,0.014
"Aug 13, 2011",290.609,0.005
"Aug 14, 2011",291.413,0.003
"Aug 15, 2011",291.583,0.002
"Aug 16, 2011",291.721,0.001
"Aug 17, 2011",291.615,0.011
"Aug 18, 2011",291.471,0.002
"Aug 19, 2011",292.049,0
"Aug 20, 2011",291.865,0.001
"Aug 21, 2011",290.795,0.018
"Aug 22, 2011",290.674,0.008
"Aug 23, 2011",290.28,0.003
"Aug 24, 2011",290.039,0.014
"Aug 25, 2011",291.814,0.001
"Aug 26, 2011",291.809,0.004
"Aug 27, 2011",291.572,0.02
"Aug 28, 2011",291.149,0.045
"Aug 29, 2011",291.448,0.035
"Aug 30, 2011",290.96,0.044
"Aug 31, 2011",289.434,0.008
"Sep 1, 2011",290.306,0.01
"Sep 2, 2011",290.08,0.011
"Sep 3, 2011",290.418,0.007
"Sep 4, 2011",291.057,0.002
"Sep 5, 2011",290.95,0.004
"Sep 6, 2011",290.277,0.004
"Sep 7, 2011",290.368,0.006
"Sep 8, 2011",291.398,0.002
"Sep 9, 2011",291.903,0.001
"Sep 10, 2011",291.493,0.001
"Sep 11, 2011",290.527,0.001
"Sep 12, 2011",290.539,0.002
"Sep 13, 2011",291.379,0.001
"Sep 14, 2011",290.798,0.001
"Sep 15, 2011",290.673,0.003
"Sep 16, 2011",290.645,0.002
"Sep 17, 2011",291.106,0.001
"Sep 18, 2011",291.283,0.003
"Sep 19, 2011",290.423,0.012
"Sep 20, 2011",289.621,0.003
"Sep 21, 2011",288.763,0.005
"Sep 22, 2011",288.557,0.004
"Sep 23, 2011",288.062,0.003
"Sep 24, 2011",289.126,0.003
"Sep 25, 2011",290.282,0.008
"Sep 26, 2011",291.212,0.001
"Sep 27, 2011",292.531,0
"Sep 28, 2011",291.315,0.001
"Sep 29, 2011",291.637,0.006
"Sep 30, 2011",290.849,0.01
"Oct 1, 2011",290.16,0.02
"Oct 2, 2011",288.481,0.083
"Oct 3, 2011",288.019,0.044
"Oct 4, 2011",289.602,0.012
"Oct 5, 2011",290.251,0.004
"Oct 6, 2011",289.843,0.003
"Oct 7, 2011",289.576,0.002
"Oct 8, 2011",290.119,0.018
"Oct 9, 2011",289.299,0.032
"Oct 10, 2011",289.085,0.008
"Oct 11, 2011",289.288,0.013
"Oct 12, 2011",288.516,0.008
"Oct 13, 2011",288.342,0.003
"Oct 14, 2011",289.304,0.009
"Oct 15, 2011",289.288,0.01
"Oct 16, 2011",288.754,0.004
"Oct 17, 2011",288.735,0.002
"Oct 18, 2011",287.602,0.001
"Oct 19, 2011",287.085,0.001
"Oct 20, 2011",288.116,0.001
"Oct 21, 2011",289.353,0.001
"Oct 22, 2011",288.99,0.002
"Oct 23, 2011",288.812,0.001
"Oct 24, 2011",289.807,0.01
"Oct 25, 2011",286.798,0.007
"Oct 26, 2011",286.709,0.003
"Oct 27, 2011",287.038,0.001
"Oct 28, 2011",287.88,0.002
"Oct 29, 2011",287.519,0.001
"Oct 30, 2011",287.479,0
"Oct 31, 2011",287.105,0
"Nov 1, 2011",288.309,0.003
"Nov 2, 2011",288.871,0.001
"Nov 3, 2011",288.912,0.002
"Nov 4, 2011",288.747,0
"Nov 5, 2011",289.043,0
"Nov 6, 2011",289.566,0.001
"Nov 7, 2011",287.204,0.022
"Nov 8, 2011",287.749,0.019
"Nov 9, 2011",287.829,0.042
"Nov 10, 2011",286.575,0.055
"Nov 11, 2011",286.894,0.007
"Nov 12, 2011",287.681,0.004
"Nov 13, 2011",287.866,0.003
"Nov 14, 2011",288.589,0.002
"Nov 15, 2011",288.578,0.004
"Nov 16, 2011",287.53,0.022
"Nov 17, 2011",287.535,0.084
"Nov 18, 2011",288.646,0.008
"Nov 19, 2011",288.412,0.018
"Nov 20, 2011",284.734,0.002
"Nov 21, 2011",285.928,0
"Nov 22, 2011",286.278,0.002
"Nov 23, 2011",284.371,0.005
"Nov 24, 2011",283.942,0
"Nov 25, 2011",284.467,0.001
"Nov 26, 2011",284.375,0.007
"Nov 27, 2011",283.759,0.002
"Nov 28, 2011",285.659,0
"Nov 29, 2011",286.609,0
"Nov 30, 2011",287.455,0.005
"Dec 1, 2011",283.803,0.002
"Dec 2, 2011",281.424,0.005
"Dec 3, 2011",281.874,0.001
"Dec 4, 2011",284.364,0
"Dec 5, 2011",283.566,0.029
"Dec 6, 2011",286.814,0.007
"Dec 7, 2011",288.764,0.007
"Dec 8, 2011",284.027,0.009
"Dec 9, 2011",279.152,0.009
"Dec 10, 2011",281.018,0.002
"Dec 11, 2011",282.086,0.002
"Dec 12, 2011",282.983,0.004
"Dec 13, 2011",284.409,0.017
"Dec 14, 2011",285.356,0.004
"Dec 15, 2011",284.075,0.005
"Dec 16, 2011",280.9,0.002
"Dec 17, 2011",280.299,0.001
"Dec 18, 2011",281.367,0.001
"Dec 19, 2011",282.366,0.001
"Dec 20, 2011",282.748,0.004
"Dec 21, 2011",284.15,0.004
"Dec 22, 2011",280.751,0.007
"Dec 23, 2011",278.812,0.008
"Dec 24, 2011",276.687,0.002
"Dec 25, 2011",277.966,0.001
"Dec 26, 2011",279.11,0.001
"Dec 27, 2011",280.31,0
"Dec 28, 2011",282.578,0.001
"Dec 29, 2011",283.737,0.003
"Dec 30, 2011",281.356,0.012
"Dec 31, 2011",280.909,0.007
"Jan 1, 2012",280.46,0.003
"Jan 2, 2012",279.307,0.004
"Jan 3, 2012",281.147,0.004
"Jan 4, 2012",279.421,0.004
"Jan 5, 2012",279.299,0.008
"Jan 6, 2012",281.16,0.006
"Jan 7, 2012",281.911,0
"Jan 8, 2012",283.358,0
"Jan 9, 2012",283.251,0
"Jan 10, 2012",284.578,0.001
"Jan 11, 2012",282.289,0.002
"Jan 12, 2012",282.957,0.004
"Jan 13, 2012",283.417,0.004
"Jan 14, 2012",285.231,0.001
"Jan 15, 2012",285.664,0.022
"Jan 16, 2012",280.068,0.008
"Jan 17, 2012",282.163,0.001
"Jan 18, 2012",283.267,0.002
"Jan 19, 2012",283.678,0.001
"Jan 20, 2012",282.435,0.002
"Jan 21, 2012",281.503,0.004
"Jan 22, 2012",279.811,0.019
"Jan 23, 2012",278.427,0.011
"Jan 24, 2012",279.32,0.009
"Jan 25, 2012",278.215,0.01
"Jan 26, 2012",277.962,0.003
"Jan 27, 2012",282.802,0.001
"Jan 28, 2012",283.531,0.001
"Jan 29, 2012",282.532,0.002
"Jan 30, 2012",281.911,0.003
"Jan 31, 2012",279.817,0.003
"Feb 1, 2012",281.121,0.002
"Feb 2, 2012",280.199,0.005
"Feb 3, 2012",279.119,0.006
"Feb 4, 2012",281.919,0
"Feb 5, 2012",284.75,0
"Feb 6, 2012",285.186,0.002
"Feb 7, 2012",281.02,0.017
"Feb 8, 2012",278.438,0.016
"Feb 9, 2012",279.299,0.001
"Feb 10, 2012",282.238,0.003
"Feb 11, 2012",282.568,0.001
